Q1..Health.Quality age DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q6..Non.HH.Face.to.Face.Count Q7..Six.Feet.Away...If.Q6...0. Q18..College.Degree Q19.20..Race...Ethnicity trump_approve_score age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white Social.Distancing.Adherence
2 71 Female 2 0 2 1 FALSE White 3 0 0 0 0 71 FALSE
3 50 Male 2 0 2 2 TRUE Black 1 0 50 0 0 0 TRUE
2 50 Male 5 1 6 6 FALSE Black 1 0 50 0 0 0 TRUE
3 41 Male 4 2 1 0 TRUE White 4 0 0 0 0 41 FALSE
2 56 Male 3 2 0 0 TRUE White 3 0 0 0 0 56 TRUE
1 42 Female 3 1 2 3 FALSE Black 1 0 42 0 0 0 FALSE
3 52 Male 4 0 0 0 TRUE White 5 0 0 0 0 52 TRUE
3 39 Male 4 2 0 0 TRUE White 5 0 0 0 0 39 TRUE
1 47 Male 4 2 0 0 TRUE White 4 0 0 0 0 47 TRUE
3 33 Female 2 0 0 9 TRUE White 1 0 0 0 0 33 TRUE
0 45 Female 2 0 1 0 FALSE White 4 0 0 0 0 45 FALSE
3 65 Male 2 0 1 0 FALSE Black 1 0 65 0 0 0 FALSE
2 32 Male 2 0 9 9 FALSE White 3 0 0 0 0 32 TRUE
3 22 Female 4 0 4 4 FALSE White 1 0 0 0 0 22 TRUE
3 65 Female 5 3 3 2 TRUE White 5 0 0 0 0 65 FALSE
3 36 Female 2 0 0 0 TRUE Black 1 0 36 0 0 0 TRUE
2 76 Female 2 0 0 0 TRUE White 1 0 0 0 0 76 TRUE
3 42 Male 1 0 0 0 FALSE White 5 0 0 0 0 42 TRUE
2 39 Female 2 1 0 0 TRUE Other 1 0 0 0 39 0 TRUE
1 87 Male 3 0 0 0 TRUE White 3 0 0 0 0 87 TRUE
3 35 Male 5 1 0 0 TRUE Hispanic.Latino 1 0 0 35 0 0 TRUE
2 65 Female 2 0 2 1 TRUE Hispanic.Latino 5 0 0 65 0 0 FALSE
1 65 Male 3 0 0 0 TRUE Asian 1 65 0 0 0 0 TRUE
2 40 Female 3 1 6 6 TRUE Black 1 0 40 0 0 0 TRUE
0 81 Male 2 0 0 0 FALSE Other 3 0 0 0 81 0 TRUE
3 56 Male 4 0 0 0 TRUE Asian 4 56 0 0 0 0 TRUE
2 63 Female 1 0 0 0 TRUE White 2 0 0 0 0 63 TRUE
3 35 Female 6 3 0 0 FALSE White 3 0 0 0 0 35 TRUE
3 46 Male 4 2 3 3 TRUE White 5 0 0 0 0 46 TRUE
0 48 Female 2 1 0 0 TRUE White 5 0 0 0 0 48 TRUE
3 50 Male 4 2 1 1 TRUE White 1 0 0 0 0 50 TRUE
1 56 Male 2 0 3 3 FALSE Black 1 0 56 0 0 0 TRUE
1 45 Female 1 0 0 0 TRUE White 4 0 0 0 0 45 TRUE
2 30 Female 1 0 0 0 TRUE White 5 0 0 0 0 30 TRUE
3 24 Female 2 0 0 0 TRUE Hispanic.Latino 4 0 0 24 0 0 TRUE
2 31 Male 7 3 8 0 TRUE Other 3 0 0 0 31 0 FALSE
2 28 Female 4 0 0 0 TRUE Black 1 0 28 0 0 0 TRUE
2 29 Female 1 0 2 0 TRUE White 2 0 0 0 0 29 FALSE
3 41 Female 3 2 0 0 FALSE White 4 0 0 0 0 41 TRUE
3 76 Female 2 0 0 0 FALSE Black 1 0 76 0 0 0 TRUE
3 64 Female 1 0 2 1 FALSE Black 1 0 64 0 0 0 FALSE
3 28 Male 2 0 9 2 FALSE White 2 0 0 0 0 28 FALSE
2 50 Female 2 0 4 2 FALSE Hispanic.Latino 3 0 0 50 0 0 FALSE
3 20 Male 1 0 0 0 FALSE White 5 0 0 0 0 20 TRUE
2 23 Female 3 0 0 0 TRUE Black 1 0 23 0 0 0 TRUE
2 44 Male 3 1 9 9 TRUE White 4 0 0 0 0 44 TRUE
3 45 Male 4 2 9 9 TRUE Other 1 0 0 0 45 0 TRUE
2 42 Male 4 2 0 0 TRUE White 1 0 0 0 0 42 TRUE
3 35 Female 4 1 0 0 FALSE White 2 0 0 0 0 35 TRUE
3 30 Female 2 0 5 5 TRUE White 3 0 0 0 0 30 TRUE
2 66 Female 2 0 3 6 TRUE Black 1 0 66 0 0 0 FALSE
2 30 Male 2 0 0 0 TRUE White 1 0 0 0 0 30 TRUE
3 84 Male 2 0 2 2 FALSE White 3 0 0 0 0 84 TRUE
3 28 Male 4 2 9 9 FALSE White 3 0 0 0 0 28 TRUE
3 47 Female 2 0 1 1 TRUE White 5 0 0 0 0 47 TRUE
1 70 Female 2 0 0 0 TRUE White 4 0 0 0 0 70 TRUE
1 44 Male 3 0 3 1 FALSE Black 2 0 44 0 0 0 FALSE
2 70 Male 2 0 0 0 FALSE White 1 0 0 0 0 70 TRUE
1 33 Male 3 0 3 2 FALSE Other 1 0 0 0 33 0 FALSE
1 33 Female 3 2 3 3 TRUE Black 1 0 33 0 0 0 TRUE
3 34 Female 4 2 2 2 FALSE White 3 0 0 0 0 34 TRUE
3 47 Male 5 2 3 3 TRUE Black 1 0 47 0 0 0 TRUE
2 42 Male 3 1 3 1 FALSE White 3 0 0 0 0 42 FALSE
1 34 Male 3 1 0 0 TRUE White 5 0 0 0 0 34 TRUE
2 28 Female 1 0 0 1 TRUE Asian 2 28 0 0 0 0 TRUE
3 75 Male 4 0 0 0 TRUE Asian 1 75 0 0 0 0 TRUE
2 35 Male 6 3 9 9 FALSE Other 4 0 0 0 35 0 TRUE
3 43 Female 4 2 2 0 TRUE White 3 0 0 0 0 43 FALSE
2 69 Male 2 0 0 0 TRUE White 4 0 0 0 0 69 TRUE
3 35 Female 4 2 2 2 FALSE White 5 0 0 0 0 35 TRUE
3 65 Male 9 2 9 0 FALSE White 3 0 0 0 0 65 FALSE
2 61 Female 3 0 0 0 TRUE Black 1 0 61 0 0 0 TRUE
3 25 Male 3 0 1 1 TRUE White 4 0 0 0 0 25 TRUE
2 46 Female 8 0 1 0 FALSE Hispanic.Latino 2 0 0 46 0 0 TRUE
2 31 Male 1 0 4 0 TRUE Black 1 0 31 0 0 0 FALSE
2 46 Male 3 1 9 9 FALSE White 4 0 0 0 0 46 TRUE
2 41 Female 2 1 0 9 FALSE White 2 0 0 0 0 41 TRUE
1 65 Male 1 0 3 3 TRUE White 4 0 0 0 0 65 TRUE
3 22 Female 4 3 9 9 TRUE Black 1 0 22 0 0 0 TRUE
2 31 Male 4 2 0 0 TRUE White 5 0 0 0 0 31 TRUE
1 18 Female 3 0 0 0 FALSE Black 1 0 18 0 0 0 TRUE
3 66 Male 2 0 4 4 FALSE White 3 0 0 0 0 66 TRUE
3 35 Male 4 2 3 3 FALSE White 3 0 0 0 0 35 TRUE
1 30 Male 2 0 9 9 TRUE White 3 0 0 0 0 30 TRUE
3 49 Female 5 0 3 3 FALSE Black 1 0 49 0 0 0 TRUE
3 28 Female 3 1 3 0 TRUE White 5 0 0 0 0 28 FALSE
2 68 Female 2 0 1 1 FALSE White 5 0 0 0 0 68 TRUE
2 50 Female 4 1 1 1 TRUE White 5 0 0 0 0 50 TRUE
3 63 Female 1 0 5 5 FALSE White 5 0 0 0 0 63 TRUE
2 58 Female 2 0 0 0 FALSE Black 1 0 58 0 0 0 TRUE
3 34 Female 4 2 0 0 TRUE White 5 0 0 0 0 34 TRUE
2 34 Female 2 2 9 9 TRUE Black 1 0 34 0 0 0 TRUE
2 56 Female 1 0 0 0 TRUE White 1 0 0 0 0 56 TRUE
2 53 Female 1 0 0 0 TRUE White 5 0 0 0 0 53 TRUE
3 41 Male 1 0 9 0 TRUE Black 2 0 41 0 0 0 FALSE
3 38 Male 2 0 9 2 TRUE White 5 0 0 0 0 38 FALSE
3 31 Male 4 2 2 0 TRUE White 4 0 0 0 0 31 FALSE
2 32 Female 2 0 1 0 TRUE Hispanic.Latino 1 0 0 32 0 0 FALSE
2 50 Female 3 0 5 0 TRUE White 5 0 0 0 0 50 FALSE
2 43 Male 4 2 2 2 TRUE White 5 0 0 0 0 43 TRUE
2 43 Male 6 3 0 0 TRUE Black 1 0 43 0 0 0 TRUE
3 34 Male 4 2 6 6 FALSE White 2 0 0 0 0 34 TRUE
2 24 Female 2 0 9 9 FALSE White 4 0 0 0 0 24 TRUE
3 30 Male 1 1 1 0 FALSE White 4 0 0 0 0 30 FALSE
3 44 Male 2 0 0 0 TRUE White 5 0 0 0 0 44 TRUE
3 43 Female 7 3 2 9 FALSE White 4 0 0 0 0 43 TRUE
2 71 Male 1 0 2 2 FALSE White 3 0 0 0 0 71 TRUE
3 40 Female 2 0 0 0 TRUE White 1 0 0 0 0 40 TRUE
2 30 Male 4 2 0 0 TRUE Other 5 0 0 0 30 0 TRUE
2 23 Female 2 0 1 0 FALSE White 3 0 0 0 0 23 FALSE
3 66 Female 2 0 1 2 FALSE White 3 0 0 0 0 66 FALSE
3 39 Male 9 3 1 9 TRUE White 2 0 0 0 0 39 TRUE
3 22 Female 7 0 1 1 FALSE White 4 0 0 0 0 22 TRUE
2 50 Female 3 1 9 9 TRUE White 5 0 0 0 0 50 TRUE
3 29 Female 4 2 0 0 FALSE Hispanic.Latino 5 0 0 29 0 0 TRUE
3 49 Male 4 2 9 9 FALSE White 3 0 0 0 0 49 TRUE
3 47 Female 4 2 0 0 TRUE White 3 0 0 0 0 47 TRUE
1 44 Female 7 3 0 0 FALSE White 4 0 0 0 0 44 TRUE
1 41 Female 2 0 0 0 TRUE White 5 0 0 0 0 41 TRUE
3 41 Female 4 2 9 9 TRUE White 3 0 0 0 0 41 TRUE
3 49 Male 1 0 4 0 TRUE Hispanic.Latino 1 0 0 49 0 0 FALSE
2 44 Female 1 0 1 1 FALSE Black 1 0 44 0 0 0 TRUE
3 36 Male 4 2 9 1 TRUE Hispanic.Latino 1 0 0 36 0 0 FALSE
2 24 Female 2 0 0 0 TRUE White 5 0 0 0 0 24 TRUE
3 69 Male 2 0 0 0 FALSE White 3 0 0 0 0 69 TRUE
2 22 Male 1 0 3 1 TRUE White 3 0 0 0 0 22 FALSE
2 27 Female 9 2 3 3 TRUE Black 1 0 27 0 0 0 TRUE
2 39 Male 4 2 2 2 TRUE White 1 0 0 0 0 39 TRUE
3 33 Male 2 0 0 0 TRUE White 5 0 0 0 0 33 TRUE
3 53 Male 1 0 2 2 FALSE White 3 0 0 0 0 53 TRUE
3 34 Male 3 2 0 0 TRUE White 5 0 0 0 0 34 TRUE
3 30 Female 3 1 4 3 TRUE White 3 0 0 0 0 30 FALSE
3 37 Female 3 1 0 0 TRUE Hispanic.Latino 3 0 0 37 0 0 TRUE
1 25 Female 2 0 0 0 TRUE Black 1 0 25 0 0 0 TRUE
2 33 Male 2 0 0 0 TRUE White 3 0 0 0 0 33 TRUE
3 34 Male 4 2 0 0 TRUE White 5 0 0 0 0 34 TRUE
1 30 Female 4 2 1 1 TRUE Hispanic.Latino 2 0 0 30 0 0 TRUE
3 31 Female 2 0 1 0 FALSE White 1 0 0 0 0 31 FALSE
2 48 Female 1 0 1 1 TRUE White 2 0 0 0 0 48 TRUE
2 55 Female 2 0 9 2 TRUE White 3 0 0 0 0 55 FALSE
3 36 Female 6 3 0 0 TRUE White 4 0 0 0 0 36 TRUE
1 51 Male 4 0 0 0 FALSE White 5 0 0 0 0 51 TRUE
3 53 Male 1 0 3 3 TRUE White 1 0 0 0 0 53 TRUE
0 50 Female 3 1 4 4 FALSE White 4 0 0 0 0 50 TRUE
2 33 Male 2 0 1 1 FALSE Other 1 0 0 0 33 0 TRUE
2 32 Male 4 2 0 0 TRUE White 5 0 0 0 0 32 TRUE
2 25 Female 5 2 0 0 TRUE Black 1 0 25 0 0 0 TRUE
2 79 Female 2 0 1 0 FALSE White 3 0 0 0 0 79 FALSE
3 86 Female 1 0 1 1 TRUE White 5 0 0 0 0 86 TRUE
3 20 Male 4 2 3 3 FALSE White 1 0 0 0 0 20 TRUE
2 27 Male 3 0 5 6 TRUE White 5 0 0 0 0 27 FALSE
1 84 Male 1 0 0 0 FALSE Other 2 0 0 0 84 0 TRUE
2 32 Female 6 3 0 0 TRUE White 5 0 0 0 0 32 TRUE
2 25 Male 3 0 2 0 FALSE Black 2 0 25 0 0 0 FALSE
2 56 Female 1 0 1 0 TRUE White 4 0 0 0 0 56 FALSE
2 62 Female 2 0 0 0 TRUE White 4 0 0 0 0 62 TRUE
3 74 Female 2 0 0 0 TRUE White 5 0 0 0 0 74 TRUE
2 43 Male 4 0 3 0 FALSE White 5 0 0 0 0 43 FALSE
2 74 Male 1 0 0 0 TRUE White 3 0 0 0 0 74 TRUE
1 41 Male 4 1 0 0 FALSE White 2 0 0 0 0 41 TRUE
2 36 Male 3 1 9 9 FALSE White 3 0 0 0 0 36 TRUE
2 59 Male 5 1 9 3 FALSE White 3 0 0 0 0 59 FALSE
2 44 Female 5 3 0 0 TRUE White 1 0 0 0 0 44 TRUE
2 33 Male 1 0 0 0 TRUE White 3 0 0 0 0 33 TRUE
2 34 Female 6 3 1 1 FALSE White 5 0 0 0 0 34 TRUE
3 49 Male 2 1 3 3 FALSE White 3 0 0 0 0 49 TRUE
3 54 Female 3 0 1 1 FALSE White 3 0 0 0 0 54 TRUE
2 57 Female 3 0 2 0 FALSE Black 1 0 57 0 0 0 FALSE
3 36 Male 4 2 0 0 TRUE White 5 0 0 0 0 36 TRUE
3 38 Female 4 2 9 1 TRUE Black 1 0 38 0 0 0 FALSE
3 71 Female 1 0 7 2 TRUE Black 1 0 71 0 0 0 FALSE
3 41 Female 4 2 0 0 TRUE White 1 0 0 0 0 41 TRUE
3 26 Male 2 0 0 0 FALSE Black 1 0 26 0 0 0 TRUE
2 57 Female 2 0 0 0 FALSE White 4 0 0 0 0 57 TRUE
3 50 Male 4 1 1 9 FALSE White 3 0 0 0 0 50 FALSE
3 23 Female 2 0 0 0 TRUE Black 1 0 23 0 0 0 TRUE
2 39 Male 3 1 0 0 TRUE White 2 0 0 0 0 39 TRUE
1 39 Male 1 0 2 3 FALSE White 2 0 0 0 0 39 FALSE
2 64 Female 2 0 9 9 TRUE Black 1 0 64 0 0 0 TRUE
2 33 Female 2 0 0 0 TRUE White 4 0 0 0 0 33 TRUE
3 51 Male 2 0 5 5 TRUE White 5 0 0 0 0 51 TRUE
2 18 Male 5 3 0 0 FALSE White 5 0 0 0 0 18 TRUE
2 34 Male 1 0 9 9 TRUE White 3 0 0 0 0 34 TRUE
2 57 Female 1 0 1 1 TRUE White 5 0 0 0 0 57 TRUE
3 22 Male 3 1 2 0 FALSE White 5 0 0 0 0 22 FALSE
3 52 Female 3 0 1 1 FALSE White 3 0 0 0 0 52 TRUE
2 30 Female 2 0 3 0 TRUE White 5 0 0 0 0 30 FALSE
2 20 Male 3 0 3 3 FALSE White 3 0 0 0 0 20 TRUE
2 23 Female 3 0 0 0 TRUE White 2 0 0 0 0 23 TRUE
2 46 Male 3 1 9 5 TRUE White 1 0 0 0 0 46 FALSE
0 51 Male 8 3 0 0 FALSE Asian 2 51 0 0 0 0 TRUE
2 45 Female 4 2 2 2 FALSE Black 1 0 45 0 0 0 TRUE
2 32 Male 2 0 0 0 TRUE Black 1 0 32 0 0 0 TRUE
2 49 Male 2 0 0 0 TRUE Asian 2 49 0 0 0 0 TRUE
2 39 Female 6 3 2 0 TRUE White 3 0 0 0 0 39 FALSE
2 46 Female 1 0 1 1 FALSE Asian 5 46 0 0 0 0 TRUE
3 51 Male 1 0 5 5 TRUE Black 3 0 51 0 0 0 TRUE
0 53 Male 7 3 9 9 TRUE Hispanic.Latino 5 0 0 53 0 0 TRUE
1 47 Male 3 0 9 0 TRUE White 1 0 0 0 0 47 FALSE
2 40 Male 2 0 1 1 FALSE White 5 0 0 0 0 40 TRUE
2 58 Female 4 0 9 9 TRUE Black 1 0 58 0 0 0 TRUE
2 49 Male 5 3 1 1 TRUE White 1 0 0 0 0 49 TRUE
3 36 Male 4 2 1 1 TRUE White 1 0 0 0 0 36 TRUE
2 71 Female 3 0 9 4 FALSE White 1 0 0 0 0 71 FALSE
1 35 Male 2 0 0 0 TRUE White 1 0 0 0 0 35 TRUE
3 48 Female 2 1 9 0 TRUE Black 1 0 48 0 0 0 FALSE
2 48 Male 5 2 1 1 TRUE White 5 0 0 0 0 48 TRUE
1 37 Male 5 3 9 9 TRUE Black 3 0 37 0 0 0 TRUE
3 57 Male 5 3 0 0 FALSE White 3 0 0 0 0 57 TRUE
3 38 Male 5 2 1 1 FALSE Black 2 0 38 0 0 0 TRUE
1 46 Female 6 2 0 1 TRUE Black 1 0 46 0 0 0 TRUE
3 24 Male 2 0 2 2 TRUE White 5 0 0 0 0 24 TRUE
2 64 Male 1 0 0 0 TRUE White 4 0 0 0 0 64 TRUE
2 50 Female 4 0 0 0 FALSE Black 1 0 50 0 0 0 TRUE
2 46 Female 2 0 3 0 FALSE White 5 0 0 0 0 46 FALSE
3 39 Male 2 0 3 3 TRUE White 4 0 0 0 0 39 TRUE
3 36 Male 3 1 1 1 TRUE White 3 0 0 0 0 36 TRUE
3 62 Male 6 0 0 0 TRUE Hispanic.Latino 4 0 0 62 0 0 TRUE
3 68 Male 4 0 0 0 TRUE White 1 0 0 0 0 68 TRUE
2 27 Female 2 0 0 0 FALSE Black 1 0 27 0 0 0 TRUE
2 34 Female 5 3 0 0 FALSE White 3 0 0 0 0 34 TRUE
3 56 Female 3 1 0 0 TRUE White 3 0 0 0 0 56 TRUE
3 40 Male 3 1 1 1 TRUE White 2 0 0 0 0 40 TRUE
2 21 Male 2 0 1 0 FALSE White 5 0 0 0 0 21 FALSE
3 64 Female 1 0 0 0 TRUE White 1 0 0 0 0 64 TRUE
3 37 Male 5 2 1 1 TRUE White 2 0 0 0 0 37 TRUE
2 25 Male 5 2 5 0 FALSE Hispanic.Latino 1 0 0 25 0 0 FALSE
3 44 Male 4 2 9 0 FALSE White 5 0 0 0 0 44 FALSE
3 37 Male 3 1 0 0 FALSE Black 1 0 37 0 0 0 TRUE
2 50 Female 4 1 0 0 TRUE White 3 0 0 0 0 50 TRUE
2 90 Male 4 1 0 9 FALSE White 4 0 0 0 0 90 TRUE
2 56 Female 1 0 0 1 FALSE Black 2 0 56 0 0 0 TRUE
3 52 Female 3 1 2 2 TRUE Black 1 0 52 0 0 0 TRUE
3 86 Female 2 0 1 1 FALSE White 5 0 0 0 0 86 TRUE
2 76 Female 2 0 0 0 TRUE White 1 0 0 0 0 76 TRUE
2 50 Female 1 0 1 2 FALSE White 2 0 0 0 0 50 FALSE
3 73 Female 2 0 1 0 TRUE White 4 0 0 0 0 73 FALSE
0 61 Female 3 0 1 1 FALSE Black 1 0 61 0 0 0 TRUE
2 53 Female 5 1 0 0 FALSE White 2 0 0 0 0 53 TRUE
3 78 Male 2 0 2 2 TRUE Hispanic.Latino 4 0 0 78 0 0 TRUE
0 86 Female 1 0 0 0 FALSE Other 1 0 0 0 86 0 TRUE
2 66 Male 2 0 0 0 FALSE White 3 0 0 0 0 66 TRUE
3 44 Male 7 3 3 3 TRUE White 2 0 0 0 0 44 TRUE
1 72 Female 4 2 1 1 FALSE Black 1 0 72 0 0 0 TRUE
2 40 Female 9 0 1 9 TRUE White 1 0 0 0 0 40 TRUE
2 87 Female 1 0 2 0 FALSE White 5 0 0 0 0 87 FALSE
2 52 Male 2 1 0 0 TRUE White 4 0 0 0 0 52 TRUE
2 84 Female 2 0 1 9 FALSE White 1 0 0 0 0 84 FALSE
2 64 Male 2 0 0 0 FALSE White 4 0 0 0 0 64 TRUE
2 38 Male 1 0 0 0 TRUE White 1 0 0 0 0 38 TRUE
2 84 Female 3 0 2 2 FALSE White 3 0 0 0 0 84 TRUE
3 61 Female 2 0 1 1 TRUE White 2 0 0 0 0 61 TRUE
2 71 Female 2 0 1 1 FALSE White 1 0 0 0 0 71 TRUE
2 78 Female 2 0 2 0 FALSE White 1 0 0 0 0 78 FALSE
2 74 Female 2 2 1 1 FALSE White 1 0 0 0 0 74 TRUE
3 70 Male 2 0 0 0 FALSE White 5 0 0 0 0 70 TRUE
3 72 Female 3 0 1 1 FALSE White 1 0 0 0 0 72 TRUE
0 75 Male 2 0 0 0 FALSE White 1 0 0 0 0 75 TRUE
2 65 Female 2 0 0 0 TRUE White 5 0 0 0 0 65 TRUE
3 42 Female 5 1 0 9 TRUE White 1 0 0 0 0 42 TRUE
2 59 Female 4 1 0 0 FALSE Black 1 0 59 0 0 0 TRUE
2 49 Male 3 0 1 1 FALSE White 3 0 0 0 0 49 TRUE
2 60 Male 3 0 0 0 TRUE White 1 0 0 0 0 60 TRUE
1 61 Male 2 1 1 4 FALSE Black 1 0 61 0 0 0 TRUE
2 88 Female 1 0 0 0 FALSE White 1 0 0 0 0 88 TRUE
1 36 Female 3 2 0 0 FALSE White 5 0 0 0 0 36 TRUE
3 48 Female 4 2 1 1 TRUE White 5 0 0 0 0 48 TRUE
3 51 Female 3 0 5 2 FALSE White 5 0 0 0 0 51 FALSE
2 64 Male 2 0 1 1 FALSE Black 1 0 64 0 0 0 TRUE
2 48 Male 2 0 0 0 FALSE White 5 0 0 0 0 48 TRUE
3 61 Female 4 0 4 1 FALSE White 5 0 0 0 0 61 FALSE
1 79 Male 2 0 2 1 FALSE Black 1 0 79 0 0 0 FALSE
2 67 Male 9 0 2 1 TRUE Black 1 0 67 0 0 0 FALSE
3 63 Female 3 0 0 0 FALSE White 4 0 0 0 0 63 TRUE
2 46 Male 5 3 5 0 TRUE White 5 0 0 0 0 46 FALSE
2 60 Male 1 0 2 2 FALSE White 3 0 0 0 0 60 TRUE
1 73 Male 2 0 0 0 FALSE White 3 0 0 0 0 73 TRUE
1 89 Female 2 0 1 1 FALSE White 2 0 0 0 0 89 TRUE
3 71 Female 1 0 0 0 TRUE White 4 0 0 0 0 71 TRUE
3 86 Female 3 0 0 0 TRUE White 2 0 0 0 0 86 TRUE
1 71 Female 2 0 2 1 TRUE White 1 0 0 0 0 71 FALSE
3 52 Male 4 2 0 0 TRUE White 5 0 0 0 0 52 TRUE
2 65 Female 4 0 0 0 FALSE Asian 1 65 0 0 0 0 TRUE
2 73 Female 3 0 0 0 FALSE Black 1 0 73 0 0 0 TRUE
3 70 Female 2 0 2 0 TRUE White 1 0 0 0 0 70 FALSE
1 86 Female 3 0 9 0 FALSE White 5 0 0 0 0 86 FALSE
1 61 Male 1 0 1 1 FALSE White 4 0 0 0 0 61 TRUE
2 57 Female 1 0 1 1 FALSE White 1 0 0 0 0 57 TRUE
2 78 Female 1 0 1 1 FALSE White 5 0 0 0 0 78 TRUE
0 83 Female 2 2 2 1 FALSE Black 1 0 83 0 0 0 FALSE
3 77 Female 2 1 1 1 TRUE White 5 0 0 0 0 77 TRUE
2 72 Female 4 1 3 2 FALSE Black 1 0 72 0 0 0 FALSE
0 62 Male 9 3 9 0 FALSE White 5 0 0 0 0 62 FALSE
3 58 Male 2 0 2 1 TRUE White 1 0 0 0 0 58 FALSE
2 66 Female 1 0 1 1 TRUE White 1 0 0 0 0 66 TRUE
3 41 Male 1 0 1 1 FALSE White 5 0 0 0 0 41 TRUE
2 56 Male 2 0 9 5 FALSE White 5 0 0 0 0 56 FALSE
3 77 Female 2 0 0 0 FALSE White 3 0 0 0 0 77 TRUE
1 66 Male 3 0 9 9 FALSE Black 1 0 66 0 0 0 TRUE
2 73 Male 2 0 1 1 FALSE White 1 0 0 0 0 73 TRUE
2 82 Female 2 0 3 0 FALSE White 3 0 0 0 0 82 FALSE
2 77 Female 2 1 0 9 FALSE White 1 0 0 0 0 77 TRUE
2 61 Female 4 0 0 9 TRUE White 1 0 0 0 0 61 TRUE
2 42 Female 4 2 0 0 FALSE Black 1 0 42 0 0 0 TRUE
3 72 Female 2 0 1 1 TRUE Black 1 0 72 0 0 0 TRUE
3 38 Male 4 2 0 0 TRUE White 5 0 0 0 0 38 TRUE
0 25 Male 7 3 2 9 TRUE White 1 0 0 0 0 25 TRUE
1 68 Female 2 0 3 3 FALSE Black 1 0 68 0 0 0 TRUE
1 77 Male 1 0 1 0 FALSE Black 1 0 77 0 0 0 FALSE
2 66 Male 2 0 0 0 FALSE White 2 0 0 0 0 66 TRUE
2 45 Male 4 0 0 9 FALSE White 4 0 0 0 0 45 TRUE
2 55 Female 2 0 0 0 FALSE Black 1 0 55 0 0 0 TRUE
3 44 Female 4 1 0 9 TRUE White 4 0 0 0 0 44 TRUE
3 76 Male 2 0 9 9 FALSE Black 1 0 76 0 0 0 TRUE
3 48 Male 5 2 1 4 FALSE White 5 0 0 0 0 48 FALSE
2 49 Female 2 0 9 9 FALSE White 5 0 0 0 0 49 TRUE
1 81 Female 1 0 1 1 FALSE White 1 0 0 0 0 81 TRUE
2 51 Female 5 1 3 0 FALSE Black 1 0 51 0 0 0 FALSE
2 68 Male 2 0 0 1 TRUE Black 1 0 68 0 0 0 TRUE
2 70 Female 5 2 4 4 FALSE Black 1 0 70 0 0 0 TRUE
1 65 Female 2 0 2 9 FALSE White 5 0 0 0 0 65 TRUE
1 64 Female 3 1 0 0 FALSE White 2 0 0 0 0 64 TRUE
3 60 Female 2 0 2 2 TRUE White 5 0 0 0 0 60 TRUE
2 63 Female 2 0 2 2 FALSE White 1 0 0 0 0 63 TRUE
2 54 Female 3 1 2 2 TRUE Asian 1 54 0 0 0 0 TRUE
0 77 Male 2 0 0 0 FALSE Black 1 0 77 0 0 0 TRUE
3 75 Female 2 0 3 5 FALSE Black 1 0 75 0 0 0 FALSE
3 55 Female 1 0 3 3 FALSE White 3 0 0 0 0 55 TRUE
2 70 Female 2 0 3 3 TRUE Black 1 0 70 0 0 0 TRUE
1 65 Female 2 0 4 4 FALSE White 4 0 0 0 0 65 TRUE
3 51 Female 3 0 0 0 TRUE Black 1 0 51 0 0 0 TRUE
1 59 Female 4 1 0 0 FALSE Black 1 0 59 0 0 0 TRUE
2 65 Male 2 0 2 2 TRUE White 1 0 0 0 0 65 TRUE
1 52 Male 4 0 0 9 FALSE White 1 0 0 0 0 52 TRUE
2 66 Male 2 0 0 0 TRUE White 1 0 0 0 0 66 TRUE
3 49 Female 4 2 5 0 TRUE White 3 0 0 0 0 49 FALSE
3 81 Male 2 0 8 4 FALSE Hispanic.Latino 5 0 0 81 0 0 FALSE
3 57 Female 3 0 0 0 TRUE Black 1 0 57 0 0 0 TRUE
2 67 Female 2 0 3 3 FALSE White 5 0 0 0 0 67 TRUE
2 60 Female 2 0 0 0 TRUE Other 1 0 0 0 60 0 TRUE
2 75 Male 1 0 1 9 FALSE White 3 0 0 0 0 75 FALSE
3 93 Male 2 0 0 0 TRUE White 1 0 0 0 0 93 TRUE
0 77 Male 2 0 0 0 FALSE White 5 0 0 0 0 77 TRUE
1 88 Female 2 0 1 1 FALSE Black 1 0 88 0 0 0 TRUE
3 57 Female 2 0 2 2 TRUE White 1 0 0 0 0 57 TRUE
3 19 Male 3 0 1 0 TRUE White 3 0 0 0 0 19 TRUE
3 42 Male 9 0 1 9 FALSE White 2 0 0 0 0 42 TRUE
2 65 Female 4 1 9 9 FALSE White 3 0 0 0 0 65 TRUE
1 78 Male 6 2 0 9 FALSE White 3 0 0 0 0 78 TRUE
2 76 Female 3 0 2 2 FALSE White 4 0 0 0 0 76 TRUE
0 76 Female 1 0 1 1 FALSE White 5 0 0 0 0 76 TRUE
2 59 Female 4 0 6 5 TRUE Black 1 0 59 0 0 0 FALSE
2 55 Male 2 0 2 2 TRUE Black 1 0 55 0 0 0 TRUE
3 57 Male 2 0 0 0 TRUE Black 2 0 57 0 0 0 TRUE
2 81 Female 2 0 0 0 FALSE White 3 0 0 0 0 81 TRUE
3 76 Female 1 0 0 0 FALSE White 3 0 0 0 0 76 TRUE
2 65 Female 2 0 0 0 TRUE Black 1 0 65 0 0 0 TRUE
