age Q1..Health.Quality DEMOGRAPHICS...GENDER Q4..Number.of.People.in.HH Q5..Children.in.HH Q18..College.Degree Q19.20..Race...Ethnicity week trump_approve_score Social.Distancing.Adherence age_race_ethnicity_asian age_race_ethnicity_black age_race_ethnicity_hispanic age_race_ethnicity_other age_race_ethnicity_white
64 2 Male 6 3 FALSE White 4 1 1 0 0 0 0 64
92 2 Male 2 3 FALSE Black 4 1 0 0 92 0 0 0
54 2 Male 4 1 TRUE White 4 4 1 0 0 0 0 54
58 3 Male 2 3 TRUE White 4 5 1 0 0 0 0 58
59 2 Female 2 0 TRUE White 4 2 1 0 0 0 0 59
69 0 Female 2 0 FALSE Black 4 1 1 0 69 0 0 0
80 1 Male 1 0 TRUE White 4 5 1 0 0 0 0 80
75 3 Female 3 0 FALSE Black 4 1 0 0 75 0 0 0
48 2 Male 2 0 FALSE Black 4 2 0 0 48 0 0 0
57 3 Female 5 1 TRUE White 4 5 0 0 0 0 0 57
70 2 Female 2 0 TRUE White 4 5 1 0 0 0 0 70
69 3 Female 2 0 TRUE White 4 4 1 0 0 0 0 69
93 2 Male 2 0 FALSE White 4 5 0 0 0 0 0 93
84 1 Male 1 0 TRUE White 4 3 1 0 0 0 0 84
54 2 Female 3 3 FALSE White 4 3 0 0 0 0 0 54
71 2 Female 2 0 FALSE White 4 4 1 0 0 0 0 71
51 2 Female 4 1 FALSE White 4 1 0 0 0 0 0 51
49 2 Male 6 3 TRUE Black 4 1 0 0 49 0 0 0
39 2 Female 6 1 FALSE Black 4 1 1 0 39 0 0 0
82 1 Male 2 0 TRUE White 4 1 1 0 0 0 0 82
65 1 Female 2 0 TRUE Black 4 1 0 0 65 0 0 0
72 2 Female 2 0 FALSE Other 4 3 1 0 0 0 72 0
63 2 Male 2 0 FALSE Black 4 1 0 0 63 0 0 0
61 3 Female 2 0 TRUE White 4 5 0 0 0 0 0 61
79 1 Male 9 3 TRUE White 4 5 1 0 0 0 0 79
93 3 Male 5 2 FALSE Other 4 2 0 0 0 0 93 0
52 2 Female 4 0 FALSE White 4 5 1 0 0 0 0 52
79 2 Female 1 0 FALSE Black 4 1 0 0 79 0 0 0
79 3 Female 2 0 TRUE White 4 3 1 0 0 0 0 79
55 2 Female 2 0 TRUE Black 4 1 1 0 55 0 0 0
68 2 Female 4 0 FALSE Other 4 2 0 0 0 0 68 0
79 2 Male 2 0 FALSE White 4 5 1 0 0 0 0 79
60 1 Male 9 2 FALSE White 4 2 1 0 0 0 0 60
73 0 Male 1 1 FALSE White 4 4 1 0 0 0 0 73
89 2 Male 3 0 FALSE White 4 1 1 0 0 0 0 89
65 2 Female 1 1 FALSE White 4 5 1 0 0 0 0 65
82 1 Female 1 0 FALSE White 4 4 1 0 0 0 0 82
84 3 Male 2 2 FALSE Black 4 1 0 0 84 0 0 0
63 2 Female 5 2 FALSE White 4 5 0 0 0 0 0 63
72 3 Female 3 0 FALSE White 4 1 0 0 0 0 0 72
52 1 Female 2 0 FALSE White 4 3 1 0 0 0 0 52
58 2 Female 2 0 TRUE White 4 1 1 0 0 0 0 58
77 2 Female 1 0 FALSE Black 4 1 1 0 77 0 0 0
56 2 Female 6 2 FALSE Asian 4 1 1 56 0 0 0 0
73 2 Female 4 0 TRUE White 4 1 0 0 0 0 0 73
62 1 Female 2 0 FALSE Black 4 1 0 0 62 0 0 0
46 3 Female 4 2 TRUE Hispanic.Latino 4 1 1 0 0 46 0 0
85 2 Female 2 0 TRUE White 4 3 0 0 0 0 0 85
88 2 Female 1 0 TRUE White 4 1 1 0 0 0 0 88
51 3 Male 4 2 TRUE White 4 5 1 0 0 0 0 51
52 2 Female 2 0 FALSE White 4 5 0 0 0 0 0 52
72 2 Male 3 0 FALSE Black 4 1 0 0 72 0 0 0
84 2 Female 1 0 FALSE White 4 5 0 0 0 0 0 84
68 2 Female 3 0 TRUE Black 4 1 1 0 68 0 0 0
79 3 Female 2 0 TRUE White 4 2 0 0 0 0 0 79
61 1 Female 6 2 FALSE Other 4 1 0 0 0 0 61 0
76 3 Female 2 0 FALSE Black 4 1 1 0 76 0 0 0
60 2 Female 3 0 FALSE Black 4 1 1 0 60 0 0 0
66 2 Male 7 3 FALSE White 4 3 0 0 0 0 0 66
70 2 Female 4 2 FALSE White 4 3 1 0 0 0 0 70
61 2 Female 2 0 FALSE Black 4 1 1 0 61 0 0 0
73 2 Female 2 0 TRUE White 4 3 1 0 0 0 0 73
77 0 Female 1 0 FALSE White 4 3 1 0 0 0 0 77
81 1 Female 2 0 FALSE Black 4 1 0 0 81 0 0 0
71 2 Female 2 0 FALSE White 4 1 0 0 0 0 0 71
88 3 Female 2 3 FALSE White 4 1 0 0 0 0 0 88
68 3 Female 1 0 TRUE White 4 3 1 0 0 0 0 68
76 3 Female 4 0 FALSE White 4 5 1 0 0 0 0 76
62 2 Male 3 0 FALSE White 4 4 1 0 0 0 0 62
89 1 Female 8 0 FALSE White 4 4 1 0 0 0 0 89
59 2 Female 4 0 FALSE White 4 5 0 0 0 0 0 59
80 1 Female 3 0 FALSE White 4 1 1 0 0 0 0 80
80 3 Female 1 0 TRUE White 4 4 1 0 0 0 0 80
57 0 Male 2 0 FALSE White 4 3 1 0 0 0 0 57
53 2 Female 2 0 TRUE Black 4 1 0 0 53 0 0 0
50 3 Male 4 1 FALSE White 4 3 1 0 0 0 0 50
90 0 Male 2 0 FALSE White 4 5 1 0 0 0 0 90
93 2 Female 3 1 TRUE White 4 1 1 0 0 0 0 93
85 1 Male 4 0 FALSE Black 4 1 0 0 85 0 0 0
66 3 Female 2 0 TRUE Black 4 1 1 0 66 0 0 0
77 2 Female 1 0 FALSE White 4 4 1 0 0 0 0 77
81 2 Male 2 0 FALSE White 4 5 1 0 0 0 0 81
71 2 Female 5 0 TRUE White 4 5 0 0 0 0 0 71
86 2 Female 2 0 FALSE Black 4 1 0 0 86 0 0 0
78 0 Male 2 0 TRUE Other 4 5 1 0 0 0 78 0
57 3 Female 3 0 FALSE White 4 3 0 0 0 0 0 57
59 0 Female 2 0 FALSE Black 4 1 1 0 59 0 0 0
75 1 Female 1 0 TRUE White 4 1 1 0 0 0 0 75
65 2 Female 2 0 FALSE White 4 5 0 0 0 0 0 65
52 2 Female 2 0 TRUE White 4 5 1 0 0 0 0 52
68 3 Male 4 1 TRUE White 4 1 1 0 0 0 0 68
71 3 Male 2 0 TRUE Black 4 1 1 0 71 0 0 0
76 0 Female 1 0 FALSE White 4 5 1 0 0 0 0 76
23 2 Female 5 1 FALSE White 4 2 1 0 0 0 0 23
78 2 Female 3 0 FALSE Black 4 1 0 0 78 0 0 0
77 3 Female 2 0 FALSE White 4 1 0 0 0 0 0 77
99 2 Female 1 0 FALSE White 4 2 0 0 0 0 0 99
80 2 Male 2 0 FALSE White 4 2 1 0 0 0 0 80
77 1 Female 1 0 TRUE Other 4 2 1 0 0 0 77 0
81 1 Male 2 1 FALSE White 4 2 1 0 0 0 0 81
85 3 Male 1 0 TRUE White 4 5 1 0 0 0 0 85
68 1 Female 6 0 TRUE White 4 2 0 0 0 0 0 68
89 2 Male 2 0 TRUE White 4 3 0 0 0 0 0 89
54 3 Female 8 1 TRUE White 4 3 1 0 0 0 0 54
61 3 Female 8 3 FALSE Black 4 1 0 0 61 0 0 0
70 1 Male 2 0 TRUE White 4 3 1 0 0 0 0 70
80 3 Female 2 0 TRUE White 4 1 1 0 0 0 0 80
78 3 Female 2 0 TRUE White 4 1 0 0 0 0 0 78
40 3 Female 6 3 FALSE White 4 3 1 0 0 0 0 40
59 2 Female 3 1 FALSE White 4 3 0 0 0 0 0 59
89 3 Male 2 0 TRUE White 4 4 0 0 0 0 0 89
40 3 Male 4 0 TRUE White 4 5 1 0 0 0 0 40
62 2 Male 2 0 FALSE Other 4 2 0 0 0 0 62 0
67 2 Female 2 0 FALSE Black 4 1 1 0 67 0 0 0
78 3 Male 2 0 TRUE Black 4 1 0 0 78 0 0 0
66 2 Female 2 0 FALSE Black 4 1 1 0 66 0 0 0
71 2 Male 3 0 FALSE White 4 2 1 0 0 0 0 71
61 2 Female 3 0 FALSE White 4 5 1 0 0 0 0 61
48 3 Female 3 0 TRUE Black 4 1 1 0 48 0 0 0
72 2 Female 3 0 FALSE Black 4 1 1 0 72 0 0 0
76 2 Female 1 0 FALSE White 4 4 1 0 0 0 0 76
65 3 Female 2 0 TRUE Black 4 1 1 0 65 0 0 0
49 2 Female 5 0 FALSE White 4 3 1 0 0 0 0 49
33 3 Male 3 1 TRUE Black 4 1 1 0 33 0 0 0
72 2 Female 1 0 TRUE White 4 3 1 0 0 0 0 72
58 2 Female 4 2 TRUE White 4 3 0 0 0 0 0 58
62 0 Female 3 0 TRUE White 4 5 1 0 0 0 0 62
63 2 Male 1 0 TRUE White 4 3 1 0 0 0 0 63
62 2 Male 2 0 TRUE Black 4 1 0 0 62 0 0 0
84 1 Male 4 3 FALSE White 4 5 1 0 0 0 0 84
77 1 Female 1 0 FALSE Black 4 1 1 0 77 0 0 0
55 3 Male 4 0 TRUE White 4 2 1 0 0 0 0 55
76 1 Female 1 0 FALSE White 4 5 0 0 0 0 0 76
74 3 Female 4 2 TRUE White 4 1 1 0 0 0 0 74
84 1 Female 2 0 FALSE White 4 3 1 0 0 0 0 84
68 2 Female 4 1 FALSE Black 4 1 1 0 68 0 0 0
60 3 Female 5 0 TRUE White 4 1 0 0 0 0 0 60
72 1 Female 2 0 FALSE White 4 5 0 0 0 0 0 72
75 1 Male 2 0 TRUE White 4 1 1 0 0 0 0 75
65 0 Female 1 0 FALSE Black 4 1 1 0 65 0 0 0
67 1 Male 2 0 FALSE White 4 3 1 0 0 0 0 67
78 2 Female 1 0 TRUE White 4 3 1 0 0 0 0 78
56 2 Male 2 0 FALSE Black 4 1 1 0 56 0 0 0
77 0 Female 1 0 FALSE White 4 2 0 0 0 0 0 77
82 1 Female 1 1 FALSE Black 4 1 1 0 82 0 0 0
28 0 Male 2 0 FALSE White 4 1 0 0 0 0 0 28
63 2 Male 2 0 FALSE Black 4 1 0 0 63 0 0 0
89 0 Female 1 0 FALSE White 4 5 1 0 0 0 0 89
73 2 Female 3 0 FALSE White 4 1 1 0 0 0 0 73
71 2 Female 2 0 FALSE White 4 1 0 0 0 0 0 71
56 3 Female 3 0 TRUE White 4 5 1 0 0 0 0 56
41 2 Male 4 2 FALSE White 4 2 1 0 0 0 0 41
78 0 Male 2 0 FALSE White 4 5 1 0 0 0 0 78
70 2 Male 2 0 FALSE Black 4 3 0 0 70 0 0 0
35 3 Male 5 2 TRUE Other 4 1 1 0 0 0 35 0
60 3 Female 3 0 TRUE White 4 2 1 0 0 0 0 60
69 1 Female 3 1 FALSE Black 4 1 0 0 69 0 0 0
77 1 Female 1 2 FALSE White 4 3 1 0 0 0 0 77
63 1 Female 3 0 TRUE Black 4 1 0 0 63 0 0 0
82 3 Female 2 0 TRUE Black 4 1 1 0 82 0 0 0
62 3 Female 2 0 FALSE White 4 5 1 0 0 0 0 62
58 2 Female 4 1 TRUE White 4 3 1 0 0 0 0 58
68 1 Male 2 0 TRUE White 4 5 1 0 0 0 0 68
72 1 Female 2 0 FALSE White 4 1 1 0 0 0 0 72
72 1 Female 5 1 FALSE Black 4 1 1 0 72 0 0 0
76 3 Female 1 0 FALSE Black 4 1 1 0 76 0 0 0
70 3 Female 2 0 TRUE White 4 3 1 0 0 0 0 70
69 2 Female 1 0 FALSE Black 4 1 1 0 69 0 0 0
75 3 Female 2 0 TRUE White 4 3 0 0 0 0 0 75
72 2 Female 1 0 TRUE Other 4 1 0 0 0 0 72 0
48 2 Male 6 3 TRUE White 4 4 1 0 0 0 0 48
81 2 Male 2 0 FALSE White 4 2 0 0 0 0 0 81
87 1 Female 2 0 FALSE Black 4 1 0 0 87 0 0 0
51 2 Female 5 2 TRUE Hispanic.Latino 4 1 1 0 0 51 0 0
76 2 Male 2 0 FALSE White 4 5 1 0 0 0 0 76
77 1 Female 2 0 FALSE White 4 1 1 0 0 0 0 77
83 1 Female 2 0 FALSE White 4 3 1 0 0 0 0 83
73 3 Female 2 0 FALSE White 4 1 0 0 0 0 0 73
38 3 Male 3 0 FALSE White 4 5 1 0 0 0 0 38
77 2 Male 2 0 FALSE White 4 5 0 0 0 0 0 77
52 3 Male 4 1 TRUE Other 4 5 0 0 0 0 52 0
56 2 Male 4 0 TRUE White 4 5 1 0 0 0 0 56
68 3 Female 2 0 TRUE White 4 2 1 0 0 0 0 68
78 2 Female 2 1 FALSE White 4 5 1 0 0 0 0 78
49 3 Female 4 0 TRUE White 4 2 1 0 0 0 0 49
77 3 Female 2 1 TRUE Black 4 1 1 0 77 0 0 0
44 2 Male 5 2 FALSE White 4 5 0 0 0 0 0 44
92 1 Female 5 0 TRUE White 4 3 0 0 0 0 0 92
72 2 Male 2 0 TRUE White 4 2 1 0 0 0 0 72
78 3 Female 2 0 TRUE White 4 2 1 0 0 0 0 78
89 1 Male 4 0 FALSE Black 4 5 1 0 89 0 0 0
73 2 Female 4 1 TRUE Black 4 1 1 0 73 0 0 0
79 2 Female 1 0 FALSE Other 4 1 1 0 0 0 79 0
73 1 Male 2 1 FALSE White 4 4 0 0 0 0 0 73
27 3 Female 3 0 TRUE White 4 1 1 0 0 0 0 27
62 2 Female 2 0 FALSE White 4 5 1 0 0 0 0 62
62 2 Female 4 0 TRUE White 4 3 1 0 0 0 0 62
80 2 Female 2 0 TRUE White 4 2 1 0 0 0 0 80
70 3 Female 1 1 TRUE White 4 3 1 0 0 0 0 70
82 1 Female 3 0 TRUE Black 4 1 1 0 82 0 0 0
56 2 Male 4 2 FALSE White 4 5 0 0 0 0 0 56
72 1 Female 2 0 TRUE White 4 4 1 0 0 0 0 72
68 2 Male 2 0 FALSE White 4 5 0 0 0 0 0 68
51 1 Male 4 1 TRUE White 4 5 1 0 0 0 0 51
70 0 Female 4 0 FALSE White 4 3 1 0 0 0 0 70
54 2 Female 4 1 TRUE White 4 5 1 0 0 0 0 54
77 2 Female 9 0 TRUE Black 4 1 1 0 77 0 0 0
68 3 Male 2 0 TRUE Hispanic.Latino 4 4 1 0 0 68 0 0
51 3 Female 2 0 TRUE Black 4 1 0 0 51 0 0 0
52 2 Female 1 0 TRUE White 4 5 1 0 0 0 0 52
72 3 Female 2 0 FALSE White 4 5 0 0 0 0 0 72
67 0 Female 4 0 FALSE White 4 2 1 0 0 0 0 67
63 2 Female 2 0 FALSE Black 4 1 1 0 63 0 0 0
62 3 Male 3 3 FALSE Black 4 1 0 0 62 0 0 0
62 1 Male 6 2 FALSE Black 4 1 1 0 62 0 0 0
85 2 Male 2 0 FALSE White 4 3 0 0 0 0 0 85
53 1 Female 4 0 FALSE White 4 5 1 0 0 0 0 53
52 3 Male 5 2 TRUE White 4 5 1 0 0 0 0 52
73 2 Female 5 2 FALSE White 4 1 0 0 0 0 0 73
62 0 Female 2 0 TRUE White 4 1 1 0 0 0 0 62
67 0 Female 1 0 TRUE Black 4 1 1 0 67 0 0 0
54 3 Male 3 0 FALSE White 4 3 1 0 0 0 0 54
73 3 Female 2 0 TRUE White 4 5 1 0 0 0 0 73
61 1 Male 2 0 FALSE Black 4 1 0 0 61 0 0 0
43 3 Male 2 1 TRUE White 4 2 1 0 0 0 0 43
74 2 Female 2 0 TRUE White 4 5 1 0 0 0 0 74
85 2 Male 2 0 TRUE Other 4 1 1 0 0 0 85 0
59 3 Female 3 0 FALSE White 4 3 1 0 0 0 0 59
19 3 Female 4 1 FALSE Hispanic.Latino 4 5 1 0 0 19 0 0
64 1 Male 1 0 FALSE Black 4 1 1 0 64 0 0 0
66 3 Male 3 0 FALSE Other 4 1 1 0 0 0 66 0
52 3 Female 6 0 TRUE White 4 5 0 0 0 0 0 52
84 2 Female 1 0 FALSE White 4 1 0 0 0 0 0 84
49 1 Male 2 1 FALSE White 4 4 1 0 0 0 0 49
79 3 Female 2 0 TRUE White 4 1 1 0 0 0 0 79
44 3 Male 3 1 FALSE White 4 4 1 0 0 0 0 44
70 2 Female 2 0 FALSE White 4 3 1 0 0 0 0 70
66 2 Male 2 0 FALSE White 4 5 0 0 0 0 0 66
72 2 Male 4 1 FALSE White 4 1 0 0 0 0 0 72
59 3 Female 4 0 TRUE White 4 3 1 0 0 0 0 59
74 3 Female 1 0 FALSE White 4 2 1 0 0 0 0 74
38 2 Female 8 3 TRUE White 4 5 1 0 0 0 0 38
43 2 Female 3 1 TRUE White 4 2 1 0 0 0 0 43
77 3 Female 2 0 FALSE White 4 5 1 0 0 0 0 77
67 2 Female 2 0 TRUE White 4 1 1 0 0 0 0 67
68 2 Female 4 1 FALSE Black 4 1 1 0 68 0 0 0
82 3 Male 1 0 TRUE White 4 5 1 0 0 0 0 82
59 1 Male 1 0 FALSE White 4 4 1 0 0 0 0 59
61 2 Male 2 0 TRUE White 4 3 0 0 0 0 0 61
53 3 Female 5 1 TRUE White 4 5 1 0 0 0 0 53
70 2 Male 2 0 FALSE Black 4 1 0 0 70 0 0 0
84 3 Female 1 0 FALSE White 4 5 0 0 0 0 0 84
57 3 Female 3 1 FALSE White 4 4 0 0 0 0 0 57
52 2 Male 1 0 FALSE White 4 1 0 0 0 0 0 52
81 3 Female 2 0 FALSE Black 4 1 1 0 81 0 0 0
65 3 Female 3 0 TRUE White 4 5 1 0 0 0 0 65
89 0 Female 2 3 FALSE White 4 3 1 0 0 0 0 89
77 2 Male 2 0 TRUE White 4 1 1 0 0 0 0 77
86 1 Female 1 0 FALSE White 4 4 0 0 0 0 0 86
72 2 Female 2 0 TRUE White 4 1 1 0 0 0 0 72
89 3 Female 9 0 TRUE White 4 1 1 0 0 0 0 89
68 2 Male 2 0 TRUE White 4 5 0 0 0 0 0 68
86 1 Female 1 0 FALSE White 4 2 1 0 0 0 0 86
64 2 Female 3 0 TRUE White 4 2 1 0 0 0 0 64
50 1 Female 4 0 FALSE White 4 5 1 0 0 0 0 50
65 1 Male 2 2 FALSE White 4 3 0 0 0 0 0 65
32 2 Female 3 1 TRUE White 4 3 1 0 0 0 0 32
62 2 Female 4 0 TRUE White 4 2 1 0 0 0 0 62
70 2 Male 3 0 TRUE White 4 1 1 0 0 0 0 70
44 3 Female 9 3 FALSE White 4 3 1 0 0 0 0 44
62 3 Female 4 0 TRUE White 4 3 1 0 0 0 0 62
78 3 Male 2 0 TRUE Black 4 1 1 0 78 0 0 0
73 2 Female 3 0 TRUE White 4 5 1 0 0 0 0 73
81 2 Female 3 0 TRUE Black 4 1 1 0 81 0 0 0
60 3 Female 3 0 TRUE White 4 4 0 0 0 0 0 60
83 2 Female 1 0 FALSE White 4 3 1 0 0 0 0 83
73 3 Female 2 0 FALSE White 4 5 1 0 0 0 0 73
77 1 Female 2 0 FALSE White 4 1 1 0 0 0 0 77
66 3 Female 2 0 FALSE Black 4 1 1 0 66 0 0 0
63 3 Female 2 0 FALSE White 4 4 1 0 0 0 0 63
72 2 Female 2 0 TRUE White 4 1 1 0 0 0 0 72
51 3 Female 3 0 TRUE White 4 3 0 0 0 0 0 51
50 1 Female 2 0 FALSE Black 4 2 0 0 50 0 0 0
81 2 Female 9 3 FALSE Black 4 1 1 0 81 0 0 0
59 2 Male 2 0 FALSE Black 4 1 1 0 59 0 0 0
80 3 Female 4 1 FALSE Black 4 1 0 0 80 0 0 0
60 2 Female 2 0 FALSE White 4 5 1 0 0 0 0 60
78 2 Female 2 0 FALSE White 4 3 0 0 0 0 0 78
66 2 Male 3 0 TRUE Black 4 1 1 0 66 0 0 0
72 3 Male 2 0 FALSE White 4 2 1 0 0 0 0 72
80 1 Female 1 0 TRUE Black 4 1 0 0 80 0 0 0
45 1 Female 1 0 TRUE White 4 2 1 0 0 0 0 45
60 2 Male 2 0 FALSE White 4 3 0 0 0 0 0 60
62 3 Female 2 2 FALSE Black 4 1 1 0 62 0 0 0
63 2 Female 2 0 FALSE White 4 1 0 0 0 0 0 63
66 1 Male 1 0 FALSE White 4 5 0 0 0 0 0 66
50 2 Female 3 0 FALSE Black 4 1 0 0 50 0 0 0
91 3 Male 2 0 FALSE White 4 2 0 0 0 0 0 91
68 2 Female 2 0 FALSE White 4 1 0 0 0 0 0 68
65 2 Female 2 0 FALSE White 4 5 1 0 0 0 0 65
56 2 Female 4 0 TRUE White 4 3 0 0 0 0 0 56
69 3 Male 2 0 TRUE White 4 2 1 0 0 0 0 69
68 2 Female 2 0 TRUE White 4 5 1 0 0 0 0 68
94 2 Female 1 0 TRUE White 4 5 1 0 0 0 0 94
86 2 Male 2 0 TRUE White 4 2 1 0 0 0 0 86
72 3 Female 2 1 FALSE White 4 5 1 0 0 0 0 72
80 2 Male 5 0 TRUE White 4 5 0 0 0 0 0 80
56 1 Female 1 0 TRUE White 4 2 1 0 0 0 0 56
42 3 Male 5 3 TRUE White 4 1 1 0 0 0 0 42
62 3 Male 3 0 FALSE White 4 2 1 0 0 0 0 62
84 3 Female 2 0 TRUE White 4 1 1 0 0 0 0 84
82 2 Male 3 0 FALSE Black 4 1 0 0 82 0 0 0
69 2 Female 6 0 TRUE White 4 2 1 0 0 0 0 69
80 1 Female 2 0 FALSE White 4 5 1 0 0 0 0 80
79 2 Female 1 0 FALSE White 4 5 1 0 0 0 0 79
63 3 Male 2 0 FALSE Black 4 1 1 0 63 0 0 0
70 1 Female 2 0 FALSE Black 4 1 0 0 70 0 0 0
54 3 Female 3 1 FALSE White 4 3 0 0 0 0 0 54
92 1 Male 5 0 FALSE White 4 3 0 0 0 0 0 92
64 2 Female 2 0 TRUE Other 4 5 1 0 0 0 64 0
60 1 Female 3 0 FALSE Black 4 1 0 0 60 0 0 0
75 2 Female 1 0 TRUE White 4 3 1 0 0 0 0 75
44 3 Female 4 1 TRUE Asian 4 1 1 44 0 0 0 0
72 1 Female 4 0 FALSE Black 4 1 1 0 72 0 0 0
67 3 Female 3 0 TRUE Black 4 1 1 0 67 0 0 0
62 3 Female 2 0 TRUE White 4 5 1 0 0 0 0 62
64 2 Male 1 0 FALSE White 4 5 0 0 0 0 0 64
88 0 Female 2 0 FALSE White 4 2 1 0 0 0 0 88
54 3 Male 3 0 TRUE White 4 1 0 0 0 0 0 54
51 2 Female 4 1 TRUE White 4 1 1 0 0 0 0 51
85 0 Male 1 1 FALSE White 4 5 1 0 0 0 0 85
99 0 Male 9 3 TRUE Black 4 1 0 0 99 0 0 0
68 1 Female 2 0 TRUE Black 4 1 0 0 68 0 0 0
50 3 Male 3 1 TRUE Black 4 1 1 0 50 0 0 0
52 1 Male 4 0 FALSE White 4 3 1 0 0 0 0 52
70 3 Female 2 0 TRUE Black 4 1 0 0 70 0 0 0
39 2 Male 3 0 FALSE White 4 5 1 0 0 0 0 39
56 2 Female 3 0 FALSE White 4 3 0 0 0 0 0 56
83 3 Female 2 0 FALSE White 4 2 1 0 0 0 0 83
79 2 Female 2 0 FALSE White 4 2 1 0 0 0 0 79
87 3 Male 2 0 TRUE White 4 3 0 0 0 0 0 87
76 2 Female 2 0 TRUE White 4 2 0 0 0 0 0 76
62 3 Female 6 0 TRUE White 4 2 1 0 0 0 0 62
81 3 Female 1 0 TRUE White 4 1 0 0 0 0 0 81
85 3 Female 5 1 FALSE White 4 5 1 0 0 0 0 85
47 2 Female 5 1 FALSE Black 4 1 1 0 47 0 0 0
71 3 Male 2 0 TRUE White 4 3 1 0 0 0 0 71
72 2 Male 3 0 FALSE White 4 5 0 0 0 0 0 72
63 2 Male 2 0 FALSE Black 4 1 1 0 63 0 0 0
72 1 Female 1 3 FALSE White 4 3 1 0 0 0 0 72
23 2 Female 9 0 FALSE Black 4 5 1 0 23 0 0 0
48 3 Female 4 1 TRUE White 4 1 1 0 0 0 0 48
68 3 Female 3 0 FALSE Black 4 1 0 0 68 0 0 0
80 0 Female 1 1 FALSE White 4 4 0 0 0 0 0 80
86 1 Female 1 0 TRUE Black 4 1 0 0 86 0 0 0
49 2 Male 4 0 TRUE White 4 5 1 0 0 0 0 49
78 3 Female 2 0 TRUE White 4 5 1 0 0 0 0 78
89 2 Female 1 3 FALSE White 4 5 0 0 0 0 0 89
67 2 Female 1 0 TRUE Black 4 1 1 0 67 0 0 0
50 3 Female 4 0 FALSE White 4 2 1 0 0 0 0 50
88 2 Female 1 3 FALSE Black 4 1 1 0 88 0 0 0
88 3 Female 4 1 TRUE White 4 1 1 0 0 0 0 88
81 3 Male 2 0 TRUE White 4 5 0 0 0 0 0 81
60 2 Male 3 0 FALSE Black 4 2 1 0 60 0 0 0
82 2 Male 3 0 FALSE White 4 5 0 0 0 0 0 82
79 2 Female 1 0 FALSE White 4 5 1 0 0 0 0 79
73 2 Female 2 0 FALSE White 4 4 0 0 0 0 0 73
59 3 Female 3 0 TRUE White 4 4 0 0 0 0 0 59
60 3 Male 4 2 FALSE White 4 1 1 0 0 0 0 60
53 2 Female 4 1 TRUE White 4 4 0 0 0 0 0 53
69 2 Female 6 0 FALSE White 4 2 0 0 0 0 0 69
55 3 Male 2 0 TRUE White 4 5 1 0 0 0 0 55
55 2 Female 3 0 FALSE White 4 5 1 0 0 0 0 55
46 3 Female 2 0 TRUE White 4 3 1 0 0 0 0 46
71 2 Female 2 0 FALSE White 4 3 1 0 0 0 0 71
71 3 Female 2 0 TRUE White 4 1 1 0 0 0 0 71
80 1 Female 1 0 FALSE Black 4 1 1 0 80 0 0 0
90 2 Female 1 0 TRUE White 4 5 1 0 0 0 0 90
85 1 Female 4 0 FALSE White 4 3 1 0 0 0 0 85
54 2 Male 6 0 TRUE White 4 5 1 0 0 0 0 54
60 3 Male 2 0 TRUE White 4 1 1 0 0 0 0 60
51 3 Female 2 0 FALSE Black 4 1 1 0 51 0 0 0
75 3 Female 1 0 FALSE Black 4 1 1 0 75 0 0 0
62 2 Female 2 0 FALSE White 4 1 0 0 0 0 0 62
64 2 Female 1 0 TRUE White 4 1 1 0 0 0 0 64
58 3 Male 4 2 TRUE White 4 1 1 0 0 0 0 58
62 1 Female 4 1 FALSE White 4 3 0 0 0 0 0 62
77 1 Female 4 0 TRUE White 4 1 0 0 0 0 0 77
74 2 Male 2 0 TRUE White 4 1 0 0 0 0 0 74
37 1 Female 1 1 TRUE White 4 5 1 0 0 0 0 37
77 2 Female 2 0 FALSE White 4 5 1 0 0 0 0 77
74 2 Female 2 0 TRUE Black 4 2 0 0 74 0 0 0
65 3 Male 2 0 TRUE White 4 1 1 0 0 0 0 65
71 3 Female 2 0 FALSE Black 4 1 1 0 71 0 0 0
74 2 Male 2 0 TRUE White 4 1 1 0 0 0 0 74
40 2 Female 6 3 TRUE Black 4 1 1 0 40 0 0 0
73 0 Male 1 0 FALSE White 4 5 0 0 0 0 0 73
61 2 Female 2 1 TRUE White 4 2 0 0 0 0 0 61
76 2 Female 1 0 FALSE White 4 3 1 0 0 0 0 76
46 2 Female 3 1 FALSE Black 4 1 1 0 46 0 0 0
60 1 Female 2 0 FALSE Other 4 1 1 0 0 0 60 0
62 2 Female 2 0 TRUE White 4 4 1 0 0 0 0 62
56 3 Male 3 1 FALSE White 4 4 1 0 0 0 0 56
57 2 Female 2 0 FALSE Black 4 1 1 0 57 0 0 0
42 3 Male 3 0 FALSE White 4 2 1 0 0 0 0 42
72 2 Female 1 0 FALSE White 4 5 1 0 0 0 0 72
75 2 Female 1 0 TRUE Black 4 1 0 0 75 0 0 0
72 3 Female 2 0 FALSE White 4 3 1 0 0 0 0 72
75 2 Female 2 0 TRUE White 4 5 0 0 0 0 0 75
79 2 Female 2 0 TRUE White 4 5 0 0 0 0 0 79
75 1 Male 2 0 TRUE White 4 5 1 0 0 0 0 75
76 0 Female 1 0 TRUE White 4 1 0 0 0 0 0 76
78 2 Female 2 0 FALSE White 4 1 1 0 0 0 0 78
72 2 Male 4 1 TRUE White 4 5 0 0 0 0 0 72
